number of threads, number of stars, time elapsed
1, 1789, 184.000000
1, 1781, 180.000000
1, 1772, 182.000000
1, 1762, 175.000000
1, 1751, 179.000000
1, 1744, 176.000000
1, 1735, 176.000000
1, 1727, 175.000000
1, 1717, 174.000000
1, 1706, 170.000000
1, 1696, 171.000000
1, 1691, 170.000000
1, 1686, 168.000000
1, 1679, 162.000000
1, 1672, 160.000000
1, 1665, 158.000000
1, 1655, 115.000000
1, 1650, 133.000000
1, 1643, 108.000000
1, 1639, 131.000000
1, 1633, 107.000000
1, 1630, 105.000000
1, 1622, 135.000000
1, 1617, 159.000000
1, 1607, 158.000000
1, 1602, 158.000000
1, 1596, 156.000000
1, 1592, 156.000000
1, 1589, 156.000000
1, 1586, 154.000000
1, 1582, 154.000000
1, 1580, 153.000000
1, 1576, 151.000000
1, 1569, 147.000000
1, 1561, 146.000000
1, 1557, 151.000000
1, 1554, 151.000000
1, 1547, 149.000000
1, 1544, 149.000000
1, 1539, 148.000000
1, 1536, 148.000000
1, 1531, 147.000000
1, 1526, 147.000000
1, 1522, 145.000000
1, 1517, 146.000000
1, 1513, 105.000000
1, 1509, 89.000000
1, 1505, 91.000000
1, 1496, 117.000000
1, 1490, 141.000000
1, 1487, 141.000000
1, 1483, 141.000000
1, 1479, 140.000000
1, 1478, 139.000000
1, 1475, 139.000000
1, 1472, 139.000000
1, 1468, 133.000000
1, 1463, 134.000000
1, 1460, 137.000000
1, 1455, 137.000000
1, 1453, 136.000000
1, 1446, 107.000000
1, 1440, 135.000000
1, 1438, 134.000000
1, 1433, 122.000000
1, 1428, 133.000000
1, 1423, 133.000000
1, 1419, 132.000000
1, 1416, 131.000000
1, 1413, 131.000000
1, 1410, 131.000000
1, 1408, 130.000000
1, 1405, 130.000000
1, 1401, 129.000000
1, 1399, 129.000000
1, 1398, 122.000000
1, 1395, 98.000000
1, 1393, 127.000000
1, 1392, 129.000000
1, 1387, 128.000000
1, 1384, 127.000000
1, 1379, 126.000000
1, 1378, 127.000000
1, 1374, 126.000000
1, 1368, 124.000000
1, 1363, 124.000000
1, 1359, 124.000000
1, 1355, 123.000000
1, 1354, 123.000000
1, 1350, 122.000000
1, 1344, 116.000000
1, 1343, 118.000000
1, 1341, 122.000000
1, 1340, 121.000000
1, 1338, 121.000000
1, 1335, 121.000000
1, 1330, 120.000000
1, 1328, 120.000000
1, 1326, 120.000000
1, 1319, 119.000000
1, 1315, 121.000000
1, 1314, 118.000000
1, 1311, 117.000000
1, 1306, 117.000000
1, 1303, 117.000000
1, 1300, 116.000000
1, 1298, 116.000000
1, 1295, 116.000000
1, 1290, 115.000000
1, 1288, 114.000000
1, 1288, 115.000000
1, 1288, 115.000000
1, 1280, 113.000000
1, 1279, 114.000000
1, 1275, 113.000000
1, 1273, 113.000000
1, 1271, 113.000000
1, 1271, 112.000000
1, 1268, 111.000000
1, 1266, 91.000000
1, 1265, 111.000000
1, 1263, 112.000000
1, 1260, 111.000000
1, 1257, 111.000000
1, 1257, 111.000000
1, 1256, 111.000000
1, 1252, 102.000000
1, 1247, 109.000000
1, 1244, 105.000000
1, 1241, 106.000000
1, 1237, 108.000000
1, 1236, 108.000000
1, 1231, 108.000000
1, 1228, 107.000000
1, 1226, 107.000000
1, 1222, 102.000000
1, 1220, 84.000000
1, 1218, 99.000000
1, 1215, 103.000000
1, 1213, 101.000000
1, 1210, 82.000000
1, 1206, 104.000000
1, 1205, 104.000000
1, 1201, 104.000000
1, 1192, 103.000000
1, 1190, 102.000000
1, 1187, 102.000000
1, 1187, 84.000000
1, 1184, 101.000000
1, 1182, 83.000000
1, 1179, 73.000000
1, 1177, 69.000000
1, 1175, 86.000000
1, 1172, 100.000000
1, 1168, 100.000000
1, 1167, 99.000000
1, 1164, 99.000000
1, 1160, 98.000000
1, 1158, 98.000000
1, 1156, 76.000000
1, 1154, 69.000000
1, 1153, 98.000000
1, 1152, 98.000000
1, 1148, 98.000000
1, 1145, 97.000000
1, 1144, 92.000000
1, 1143, 78.000000
1, 1142, 69.000000
1, 1140, 65.000000
1, 1139, 81.000000
1, 1136, 75.000000
1, 1136, 96.000000
1, 1135, 95.000000
1, 1132, 96.000000
1, 1131, 95.000000
1, 1130, 90.000000
1, 1130, 76.000000
1, 1129, 95.000000
1, 1126, 95.000000
1, 1125, 95.000000
1, 1124, 95.000000
1, 1123, 79.000000
1, 1122, 70.000000
1, 1117, 91.000000
1, 1115, 93.000000
1, 1112, 93.000000
1, 1109, 93.000000
1, 1108, 93.000000
1, 1106, 89.000000
1, 1105, 75.000000
1, 1104, 71.000000
1, 1104, 91.000000
1, 1103, 92.000000
1, 1103, 92.000000
1, 1103, 91.000000
1, 1101, 74.000000
1, 1097, 91.000000
1, 1096, 91.000000
1, 1093, 78.000000
1, 1090, 70.000000
1, 1088, 64.000000
1, 1088, 62.000000
1, 1086, 78.000000
1, 1086, 72.000000
1, 1082, 90.000000
1, 1080, 74.000000
1, 1079, 89.000000
1, 1079, 89.000000
1, 1079, 89.000000
1, 1075, 76.000000
1, 1073, 69.000000
1, 1072, 89.000000
1, 1070, 88.000000
1, 1068, 76.000000
1, 1068, 87.000000
1, 1067, 88.000000
1, 1065, 72.000000
1, 1062, 86.000000
1, 1060, 87.000000
1, 1060, 87.000000
1, 1058, 74.000000
1, 1056, 68.000000
1, 1052, 84.000000
1, 1050, 86.000000
1, 1048, 86.000000
1, 1047, 86.000000
1, 1047, 85.000000
1, 1047, 86.000000
1, 1046, 85.000000
1, 1045, 84.000000
1, 1040, 85.000000
1, 1039, 85.000000
1, 1038, 84.000000
1, 1037, 85.000000
1, 1035, 84.000000
1, 1034, 84.000000
1, 1031, 84.000000
1, 1029, 84.000000
1, 1027, 81.000000
1, 1026, 82.000000
1, 1024, 83.000000
1, 1021, 80.000000
1, 1021, 81.000000
1, 1020, 83.000000
1, 1016, 82.000000
1, 1015, 82.000000
1, 1012, 81.000000
1, 1008, 81.000000
1, 1006, 70.000000
1, 1004, 80.000000
1, 1004, 81.000000
1, 1001, 77.000000
1, 999, 80.000000
1, 999, 80.000000
1, 997, 80.000000
1, 997, 80.000000
1, 996, 80.000000
1, 992, 79.000000
1, 991, 80.000000
1, 990, 68.000000
1, 989, 79.000000
1, 989, 79.000000
1, 989, 76.000000
1, 987, 79.000000
1, 983, 78.000000
1, 981, 68.000000
1, 976, 77.000000
1, 973, 65.000000
1, 971, 61.000000
1, 969, 76.000000
1, 968, 67.000000
1, 965, 75.000000
1, 963, 76.000000
1, 962, 66.000000
1, 961, 61.000000
1, 961, 57.000000
1, 961, 74.000000
1, 960, 67.000000
1, 960, 76.000000
1, 959, 64.000000
1, 958, 60.000000
1, 958, 74.000000
1, 953, 76.000000
1, 950, 75.000000
1, 950, 64.000000
1, 948, 60.000000
1, 946, 74.000000
1, 944, 65.000000
1, 944, 59.000000
1, 943, 72.000000
1, 942, 70.000000
1, 942, 70.000000
1, 941, 63.000000
1, 939, 74.000000
1, 937, 63.000000
1, 936, 58.000000
1, 934, 54.000000
1, 933, 70.000000
1, 930, 72.000000
1, 928, 73.000000
1, 927, 72.000000
1, 924, 64.000000
1, 921, 59.000000
1, 917, 71.000000
1, 915, 71.000000
1, 913, 71.000000
1, 910, 71.000000
1, 908, 70.000000
1, 907, 71.000000
1, 907, 70.000000
1, 906, 70.000000
1, 906, 70.000000
1, 902, 70.000000
1, 900, 70.000000
1, 898, 69.000000
1, 896, 69.000000
1, 893, 68.000000
1, 892, 69.000000
1, 892, 69.000000
1, 890, 68.000000
1, 889, 69.000000
1, 888, 65.000000
1, 887, 68.000000
1, 886, 68.000000
1, 885, 68.000000
1, 884, 68.000000
1, 883, 61.000000
1, 883, 55.000000
1, 879, 67.000000
1, 878, 68.000000
1, 875, 67.000000
1, 874, 67.000000
1, 872, 59.000000
1, 871, 66.000000
