number of threads, number of stars, time elapsed
8, 5207, 298805.000000
8, 5174, 294419.000000
8, 5137, 289837.000000
8, 5102, 284809.000000
8, 5074, 282662.000000
8, 5038, 276814.000000
8, 5008, 272795.000000
8, 5509, 328137.000000
8, 5466, 321036.000000
8, 5425, 311295.000000
8, 5386, 312164.000000
8, 5341, 304829.000000
8, 5294, 300512.000000
8, 5252, 293505.000000
8, 5222, 288737.000000
8, 5182, 289682.000000
8, 5143, 286825.000000
8, 5110, 292005.000000
8, 5081, 320121.000000
8, 5039, 310062.000000
8, 5002, 272460.000000
8, 4975, 275253.000000
8, 4949, 261288.000000
8, 4918, 258306.000000
8, 4887, 263806.000000
8, 4862, 254480.000000
8, 4832, 256833.000000
8, 4806, 253452.000000
8, 4787, 250023.000000
8, 4761, 249752.000000
8, 4741, 247785.000000
8, 4722, 242822.000000
8, 4706, 241360.000000
8, 4692, 244537.000000
8, 4675, 237194.000000
8, 4652, 235258.000000
8, 4633, 234543.000000
8, 4614, 232229.000000
8, 4590, 234645.000000
8, 4574, 231909.000000
8, 4545, 230493.000000
8, 4517, 228790.000000
8, 4501, 218334.000000
8, 4483, 219364.000000
8, 4467, 220034.000000
8, 4450, 219573.000000
8, 4437, 221644.000000
8, 4423, 210391.000000
8, 4405, 215375.000000
8, 4387, 210119.000000
8, 4367, 211791.000000
8, 4350, 206608.000000
8, 4332, 207208.000000
8, 4317, 205189.000000
8, 4301, 199798.000000
8, 4277, 208911.000000
8, 4257, 200052.000000
8, 4240, 195991.000000
8, 4223, 197757.000000
8, 4210, 193480.000000
8, 4192, 198318.000000
8, 4177, 187777.000000
8, 4163, 192045.000000
8, 4153, 196695.000000
8, 4145, 188947.000000
8, 4131, 192815.000000
8, 4116, 191239.000000
8, 4106, 184853.000000
8, 4097, 184929.000000
8, 4083, 179613.000000
8, 4066, 189172.000000
8, 4060, 181170.000000
8, 4046, 188300.000000
8, 4039, 181510.000000
8, 4026, 187184.000000
8, 4016, 180283.000000
8, 4005, 180283.000000
8, 3997, 178466.000000
8, 3978, 179742.000000
8, 3968, 187308.000000
8, 3956, 175368.000000
8, 3943, 173130.000000
8, 3938, 175366.000000
8, 3926, 179460.000000
8, 3918, 172920.000000
8, 3907, 175795.000000
8, 3892, 166781.000000
8, 3881, 163966.000000
8, 3863, 171697.000000
8, 3851, 168817.000000
8, 3839, 177478.000000
8, 3823, 188399.000000
8, 3814, 162524.000000
8, 3804, 168454.000000
8, 3789, 162201.000000
8, 3781, 159316.000000
8, 3776, 163417.000000
8, 3761, 161976.000000
8, 3747, 159964.000000
8, 3738, 159514.000000
8, 3719, 155657.000000
8, 3711, 155753.000000
8, 3704, 153175.000000
8, 3697, 158250.000000
8, 3688, 149449.000000
8, 3677, 153922.000000
8, 3672, 151337.000000
8, 3670, 149504.000000
8, 3665, 153955.000000
8, 3654, 145980.000000
8, 3644, 150547.000000
8, 3632, 157757.000000
8, 3624, 171208.000000
8, 3615, 150035.000000
8, 3605, 146408.000000
8, 3601, 154378.000000
8, 3589, 143434.000000
8, 3579, 153128.000000
8, 3564, 149203.000000
8, 3553, 145759.000000
8, 3547, 146559.000000
8, 3539, 147778.000000
8, 3532, 139426.000000
8, 3523, 138627.000000
8, 3515, 143663.000000
8, 3504, 134794.000000
8, 3489, 138434.000000
8, 3482, 142753.000000
8, 3477, 138216.000000
8, 3464, 133393.000000
8, 3454, 137089.000000
8, 3444, 145159.000000
8, 3429, 140497.000000
8, 3425, 135126.000000
8, 3419, 136364.000000
8, 3410, 134789.000000
8, 3396, 132387.000000
8, 3387, 128852.000000
8, 3379, 132935.000000
8, 3372, 128110.000000
8, 3366, 129860.000000
8, 3361, 125325.000000
8, 3357, 131035.000000
8, 3352, 128729.000000
8, 3343, 130519.000000
8, 3338, 131002.000000
8, 3330, 130701.000000
8, 3326, 127436.000000
8, 3321, 128050.000000
8, 3311, 133480.000000
8, 3303, 129242.000000
8, 3295, 129730.000000
8, 3288, 123516.000000
8, 3280, 123110.000000
8, 3272, 134354.000000
8, 3262, 136922.000000
8, 3256, 125740.000000
8, 3245, 128658.000000
8, 3236, 124034.000000
8, 3231, 125410.000000
8, 3224, 120516.000000
8, 3215, 121877.000000
8, 3207, 116637.000000
8, 3196, 124328.000000
8, 3186, 117613.000000
8, 3182, 115331.000000
8, 3178, 119435.000000
8, 3170, 116882.000000
8, 3162, 118762.000000
8, 3157, 116771.000000
8, 3153, 120103.000000
8, 3148, 111917.000000
8, 3140, 113942.000000
8, 3132, 117821.000000
8, 3126, 114461.000000
8, 3121, 116716.000000
8, 3117, 112647.000000
8, 3112, 111402.000000
8, 3108, 115647.000000
8, 3103, 116257.000000
8, 3097, 110814.000000
8, 3089, 116532.000000
8, 3083, 107062.000000
8, 3076, 109470.000000
8, 3067, 112974.000000
8, 3063, 110770.000000
8, 3056, 108490.000000
8, 3048, 104852.000000
8, 3039, 113895.000000
8, 3033, 103727.000000
8, 3021, 107368.000000
8, 3015, 103562.000000
8, 3008, 108315.000000
8, 3002, 111480.000000
8, 2995, 102995.000000
8, 2989, 102541.000000
8, 2982, 106176.000000
8, 2976, 107704.000000
8, 2967, 106304.000000
8, 2952, 104652.000000
8, 2945, 98902.000000
8, 2939, 105431.000000
8, 2935, 108636.000000
8, 2929, 106910.000000
8, 2920, 103407.000000
8, 2912, 103626.000000
8, 2902, 100674.000000
8, 2897, 99834.000000
8, 2892, 97064.000000
8, 2882, 98692.000000
8, 2875, 97716.000000
8, 2868, 100055.000000
8, 2860, 100553.000000
8, 2851, 92323.000000
8, 2841, 101200.000000
8, 2835, 98482.000000
8, 2832, 95412.000000
8, 2823, 93650.000000
8, 2814, 96952.000000
8, 2808, 92127.000000
8, 2803, 93705.000000
8, 2797, 95819.000000
8, 2787, 92075.000000
8, 2785, 91370.000000
8, 2775, 92188.000000
8, 2768, 96637.000000
8, 2764, 88224.000000
8, 2752, 97983.000000
8, 2746, 93212.000000
8, 2740, 90160.000000
8, 2731, 96732.000000
8, 2726, 90608.000000
8, 2721, 86327.000000
8, 2717, 91173.000000
8, 2712, 87644.000000
8, 2704, 87096.000000
8, 2694, 84669.000000
8, 2689, 91405.000000
8, 2686, 90579.000000
8, 2677, 85767.000000
8, 2671, 84521.000000
8, 2663, 86914.000000
8, 2655, 83770.000000
8, 2651, 88513.000000
8, 2646, 81404.000000
8, 2640, 88306.000000
8, 2633, 85193.000000
8, 2629, 84188.000000
8, 2619, 84163.000000
8, 2614, 83505.000000
8, 2611, 78781.000000
8, 2607, 80975.000000
8, 2602, 81207.000000
8, 2597, 82459.000000
8, 2593, 80212.000000
8, 2588, 81583.000000
8, 2583, 83508.000000
8, 2576, 78871.000000
8, 2571, 77588.000000
8, 2568, 81730.000000
8, 2562, 77719.000000
8, 2556, 78316.000000
8, 2550, 77294.000000
8, 2545, 78365.000000
8, 2538, 78398.000000
8, 2531, 79884.000000
8, 2522, 80593.000000
8, 2516, 78376.000000
8, 2512, 74359.000000
8, 2506, 79500.000000
8, 2503, 78593.000000
8, 2495, 76579.000000
8, 2487, 76429.000000
8, 2481, 80264.000000
8, 2472, 75542.000000
8, 2470, 79770.000000
8, 2463, 72236.000000
8, 2460, 71463.000000
8, 2452, 72371.000000
8, 2445, 75902.000000
8, 2439, 75444.000000
8, 2434, 75786.000000
8, 2430, 76106.000000
8, 2424, 75245.000000
8, 2418, 71757.000000
8, 2411, 73621.000000
8, 2405, 72624.000000
8, 2401, 72521.000000
8, 2395, 73519.000000
8, 2387, 72004.000000
8, 2384, 68376.000000
8, 2378, 67521.000000
8, 2376, 68112.000000
8, 2372, 67981.000000
8, 2367, 68187.000000
8, 2363, 72543.000000
8, 2357, 67159.000000
8, 2344, 70993.000000
8, 2339, 66522.000000
8, 2339, 71237.000000
8, 2330, 70833.000000
8, 2325, 67860.000000
8, 2316, 67772.000000
8, 2309, 67154.000000
8, 2303, 67047.000000
8, 2294, 63657.000000
8, 2291, 69176.000000
8, 2288, 63092.000000
8, 2278, 65648.000000
8, 2272, 63617.000000
8, 2270, 63235.000000
8, 2268, 64508.000000
8, 2262, 66270.000000
8, 2254, 62692.000000
8, 2248, 61863.000000
8, 2242, 63854.000000
8, 2237, 64322.000000
8, 2234, 61894.000000
8, 2231, 65492.000000
8, 2230, 61398.000000
8, 2227, 63485.000000
8, 2223, 63468.000000
8, 2221, 62783.000000
8, 2215, 61445.000000
8, 2211, 59618.000000
8, 2205, 59710.000000
8, 2202, 59631.000000
8, 2198, 64681.000000
8, 2193, 61646.000000
8, 2193, 58972.000000
8, 2190, 59287.000000
8, 2183, 60908.000000
8, 2174, 67712.000000
8, 2170, 62628.000000
8, 2167, 61804.000000
8, 2165, 59194.000000
8, 2161, 61078.000000
8, 2157, 61679.000000
8, 2153, 59213.000000
8, 2150, 59814.000000
8, 2147, 61153.000000
8, 2140, 57180.000000
8, 2136, 62271.000000
8, 2133, 56126.000000
8, 2127, 59531.000000
8, 2126, 59848.000000
8, 2122, 59730.000000
8, 2119, 57250.000000
8, 2116, 58179.000000
8, 2115, 61026.000000
8, 2113, 55257.000000
8, 2109, 57610.000000
8, 2104, 62701.000000
8, 2100, 56713.000000
8, 2097, 54666.000000
8, 2097, 56784.000000
8, 2093, 59773.000000
8, 2090, 54179.000000
8, 2088, 58245.000000
8, 2081, 59411.000000
8, 2073, 55709.000000
8, 2066, 53898.000000
8, 2066, 57368.000000
8, 2060, 53652.000000
8, 2058, 56689.000000
8, 2054, 53620.000000
8, 2049, 54118.000000
8, 2044, 52800.000000
8, 2039, 56013.000000
8, 2035, 57233.000000
8, 2032, 56253.000000
8, 2026, 53671.000000
8, 2023, 53203.000000
8, 2016, 56534.000000
8, 2010, 52808.000000
8, 2008, 50800.000000
8, 2005, 50741.000000
8, 2005, 50735.000000
8, 2000, 51122.000000
8, 1998, 54581.000000
8, 1992, 56572.000000
8, 1989, 50557.000000
8, 1987, 53794.000000
8, 1980, 51804.000000
8, 1976, 55868.000000
8, 1973, 56187.000000
8, 1972, 53116.000000
8, 1968, 54538.000000
8, 1962, 49170.000000
8, 1959, 58395.000000
8, 1957, 49106.000000
8, 1952, 48320.000000
8, 1947, 48361.000000
8, 1943, 48528.000000
8, 1939, 52736.000000
8, 1938, 47944.000000
8, 1932, 48419.000000
8, 1930, 47462.000000
8, 1927, 52825.000000
8, 1923, 55760.000000
8, 1917, 47457.000000
8, 1912, 46795.000000
8, 1911, 53801.000000
8, 1907, 51723.000000
8, 1903, 46674.000000
8, 1899, 50603.000000
8, 1896, 50859.000000
8, 1892, 48794.000000
8, 1889, 46134.000000
8, 1887, 50844.000000
8, 1883, 53965.000000
8, 1880, 46678.000000
8, 1875, 46877.000000
8, 1874, 50298.000000
8, 1869, 51730.000000
8, 1867, 51206.000000
8, 1866, 45842.000000
8, 1860, 50834.000000
8, 1858, 49663.000000
8, 1854, 47293.000000
8, 1851, 48932.000000
8, 1844, 45315.000000
8, 1842, 52904.000000
8, 1840, 44293.000000
8, 1835, 47899.000000
8, 1830, 43920.000000
8, 1826, 47581.000000
8, 1825, 43891.000000
8, 1820, 50822.000000
8, 1817, 44764.000000
8, 1817, 55760.000000
8, 1812, 59676.000000
8, 1807, 48916.000000
8, 1805, 43447.000000
8, 1803, 43067.000000
8, 1796, 44479.000000
8, 1794, 42458.000000
8, 1792, 42839.000000
8, 1790, 47860.000000
8, 1786, 47272.000000
8, 1783, 42064.000000
8, 1776, 49093.000000
8, 1775, 46234.000000
8, 1775, 42942.000000
8, 1767, 41911.000000
8, 1764, 41339.000000
8, 1760, 47246.000000
8, 1754, 41588.000000
8, 1751, 42644.000000
8, 1748, 42373.000000
8, 1744, 41784.000000
8, 1738, 40265.000000
8, 1734, 40669.000000
8, 1732, 42002.000000
8, 1730, 39884.000000
8, 1727, 39880.000000
8, 1727, 39955.000000
8, 1725, 39819.000000
8, 1720, 44495.000000
8, 1716, 39563.000000
8, 1711, 40459.000000
8, 1710, 40086.000000
8, 1706, 40793.000000
8, 1703, 39699.000000
8, 1699, 39776.000000
8, 1694, 42587.000000
8, 1691, 40034.000000
8, 1687, 40764.000000
8, 1684, 38498.000000
8, 1680, 44430.000000
8, 1678, 38554.000000
8, 1670, 40725.000000
8, 1665, 38795.000000
8, 1662, 38038.000000
8, 1658, 41019.000000
8, 1656, 38323.000000
8, 1651, 37573.000000
8, 1648, 38600.000000
8, 1643, 42970.000000
8, 1642, 40488.000000
8, 1640, 40450.000000
8, 1637, 38968.000000
8, 1636, 38062.000000
8, 1630, 38577.000000
8, 1629, 36729.000000
8, 1627, 38819.000000
8, 1625, 36824.000000
8, 1621, 36269.000000
8, 1614, 36558.000000
8, 1609, 36529.000000
8, 1605, 36333.000000
8, 1599, 39503.000000
8, 1598, 36146.000000
8, 1595, 44016.000000
8, 1593, 41737.000000
8, 1590, 38343.000000
8, 1585, 35442.000000
8, 1582, 37751.000000
8, 1577, 37892.000000
8, 1571, 34888.000000
8, 1569, 37338.000000
