number of threads, number of stars, time elapsed
1, 661, 43874.000000
1, 657, 46819.000000
1, 656, 47106.000000
1, 653, 46866.000000
1, 650, 41075.000000
1, 647, 37139.000000
1, 643, 33731.000000
1, 636, 31038.000000
1, 634, 28571.000000
1, 632, 26939.000000
1, 631, 25870.000000
1, 626, 24456.000000
1, 621, 23453.000000
1, 619, 22679.000000
1, 616, 21775.000000
1, 613, 21080.000000
1, 611, 20474.000000
1, 608, 19792.000000
1, 607, 19407.000000
1, 605, 19265.000000
1, 603, 19232.000000
1, 600, 19092.000000
1, 598, 19034.000000
1, 597, 18991.000000
1, 593, 18849.000000
1, 592, 18804.000000
1, 590, 18748.000000
1, 590, 18745.000000
1, 589, 18716.000000
1, 588, 18709.000000
1, 587, 18703.000000
1, 586, 18631.000000
1, 586, 18603.000000
1, 586, 18589.000000
1, 585, 18555.000000
1, 584, 18524.000000
1, 583, 18505.000000
1, 583, 18494.000000
1, 583, 18826.000000
1, 583, 19833.000000
1, 580, 19347.000000
1, 577, 28496.000000
1, 575, 28007.000000
1, 573, 26195.000000
1, 572, 24571.000000
1, 572, 23237.000000
1, 571, 22158.000000
1, 571, 21522.000000
1, 570, 21093.000000
1, 568, 20595.000000
1, 567, 20480.000000
1, 1087, 51646.000000
1, 1078, 56264.000000
1, 1070, 70405.000000
1, 1063, 86858.000000
1, 1047, 85576.000000
1, 1743, 179819.000000
1, 1718, 174408.000000
1, 1704, 165168.000000
1, 1685, 120236.000000
1, 1667, 145344.000000
1, 1653, 164317.000000
1, 1634, 162272.000000
1, 1617, 159593.000000
1, 1606, 157822.000000
1, 1587, 155133.000000
1, 1578, 153982.000000
1, 1567, 151742.000000
1, 1549, 149113.000000
1, 1542, 148884.000000
1, 1530, 146786.000000
1, 1516, 145317.000000
1, 1503, 143323.000000
1, 1492, 141818.000000
1, 1484, 140737.000000
1, 1473, 139326.000000
1, 1464, 138136.000000
1, 1458, 103293.000000
1, 1449, 88215.000000
1, 1444, 113124.000000
1, 1438, 134001.000000
1, 1431, 133046.000000
1, 1421, 102723.000000
