number of threads, number of stars, time elapsed
4, 5076, 283.000000
4, 5056, 278.000000
4, 5033, 271.000000
4, 5009, 269.000000
4, 4985, 269.000000
4, 4961, 264.000000
4, 4935, 264.000000
4, 4915, 262.000000
4, 4901, 260.000000
4, 4882, 257.000000
4, 4866, 258.000000
4, 4835, 254.000000
4, 4815, 250.000000
4, 4786, 250.000000
4, 4763, 246.000000
4, 4744, 243.000000
4, 4730, 239.000000
4, 4712, 239.000000
4, 4695, 237.000000
4, 4673, 235.000000
4, 4659, 238.000000
4, 4640, 233.000000
4, 4623, 231.000000
4, 4606, 231.000000
4, 4584, 229.000000
4, 4569, 226.000000
4, 4557, 225.000000
4, 4546, 227.000000
4, 4531, 237.000000
4, 4521, 220.000000
4, 4508, 224.000000
4, 5140, 287.000000
4, 5098, 278.000000
4, 5076, 277.000000
4, 5053, 273.000000
4, 5034, 270.000000
4, 5010, 272.000000
4, 4985, 266.000000
4, 4965, 267.000000
4, 4940, 261.000000
4, 4919, 262.000000
4, 4896, 265.000000
4, 4872, 258.000000
4, 4848, 253.000000
4, 4820, 252.000000
4, 4798, 248.000000
4, 4782, 248.000000
4, 4759, 245.000000
4, 4741, 245.000000
4, 4735, 245.000000
4, 4723, 239.000000
4, 4702, 238.000000
4, 4678, 236.000000
4, 4667, 233.000000
4, 4654, 240.000000
4, 5303, 306.000000
4, 5273, 303.000000
4, 5247, 296.000000
4, 5223, 291.000000
4, 5198, 289.000000
4, 5166, 285.000000
4, 6000, 384.000000
4, 5962, 376.000000
4, 5932, 372.000000
4, 5898, 374.000000
4, 5849, 363.000000
4, 5814, 357.000000
4, 5785, 356.000000
4, 5761, 351.000000
4, 5727, 346.000000
4, 5699, 351.000000
4, 5670, 343.000000
4, 5640, 339.000000
4, 5611, 336.000000
4, 5594, 332.000000
4, 5574, 331.000000
4, 5550, 326.000000
4, 5529, 329.000000
4, 5506, 321.000000
4, 5483, 320.000000
4, 5463, 319.000000
4, 5449, 315.000000
4, 5420, 313.000000
4, 5403, 311.000000
4, 5376, 309.000000
4, 5356, 306.000000
4, 5343, 315.000000
4, 5323, 303.000000
4, 5302, 301.000000
4, 5278, 297.000000
4, 5263, 296.000000
4, 5241, 295.000000
4, 5218, 291.000000
4, 5200, 291.000000
4, 5187, 288.000000
4, 5164, 287.000000
4, 5142, 282.000000
4, 5129, 282.000000
4, 5118, 281.000000
4, 5102, 278.000000
4, 5088, 276.000000
4, 5074, 275.000000
4, 5063, 277.000000
4, 5042, 275.000000
4, 5033, 272.000000
4, 5009, 271.000000
4, 5000, 268.000000
4, 4987, 266.000000
4, 4972, 272.000000
4, 4957, 264.000000
4, 4945, 263.000000
4, 4931, 263.000000
4, 4920, 262.000000
4, 4901, 260.000000
4, 4882, 256.000000
4, 4862, 256.000000
4, 4844, 253.000000
4, 4831, 254.000000
4, 4815, 251.000000
4, 4799, 249.000000
4, 4793, 247.000000
4, 4779, 245.000000
4, 4769, 245.000000
4, 4753, 243.000000
4, 4742, 243.000000
4, 4734, 241.000000
4, 4718, 241.000000
4, 4710, 240.000000
4, 4701, 238.000000
4, 4687, 237.000000
4, 4679, 244.000000
4, 4664, 236.000000
4, 4654, 234.000000
4, 4647, 239.000000
4, 4635, 234.000000
4, 4622, 234.000000
4, 4611, 233.000000
4, 4609, 228.000000
4, 4604, 229.000000
4, 4590, 227.000000
4, 4582, 229.000000
4, 4565, 225.000000
4, 4555, 224.000000
4, 4538, 222.000000
4, 4529, 220.000000
4, 4514, 222.000000
4, 4507, 220.000000
4, 4499, 221.000000
4, 4486, 220.000000
4, 4475, 218.000000
4, 4464, 218.000000
4, 4454, 217.000000
4, 4446, 215.000000
4, 4435, 215.000000
4, 4423, 213.000000
4, 4410, 211.000000
4, 4399, 213.000000
4, 4388, 208.000000
4, 4376, 213.000000
4, 4360, 210.000000
4, 4354, 210.000000
4, 4345, 205.000000
4, 4333, 204.000000
