number of threads, number of stars, time elapsed
4, 336, 15438.000000
4, 335, 14519.000000
4, 335, 14123.000000
4, 335, 22356.000000
4, 334, 22230.000000
4, 333, 24138.000000
4, 333, 22079.000000
4, 332, 20821.000000
4, 332, 19797.000000
4, 331, 19064.000000
4, 330, 18411.000000
4, 330, 18239.000000
4, 330, 17050.000000
4, 330, 17705.000000
4, 329, 16380.000000
4, 329, 15932.000000
4, 328, 22734.000000
4, 328, 22464.000000
4, 328, 25765.000000
4, 328, 21818.000000
4, 328, 25606.000000
4, 328, 24351.000000
4, 327, 20603.000000
4, 326, 24891.000000
4, 325, 19756.000000
4, 325, 24964.000000
4, 324, 24951.000000
4, 321, 25182.000000
4, 320, 24042.000000
4, 319, 22736.000000
4, 318, 25171.000000
4, 317, 25375.000000
4, 316, 25131.000000
4, 316, 23161.000000
4, 316, 22614.000000
4, 316, 25191.000000
4, 315, 21092.000000
4, 314, 20096.000000
4, 314, 18702.000000
4, 314, 17886.000000
4, 313, 17336.000000
4, 312, 16772.000000
4, 311, 16373.000000
4, 311, 15963.000000
4, 310, 15596.000000
4, 310, 15710.000000
4, 310, 15365.000000
4, 309, 21647.000000
4, 309, 25261.000000
4, 309, 18075.000000
4, 309, 23651.000000
4, 308, 17187.000000
4, 308, 16660.000000
4, 308, 16191.000000
4, 307, 16246.000000
4, 307, 15403.000000
4, 306, 15733.000000
4, 305, 15222.000000
4, 304, 15117.000000
4, 303, 14739.000000
4, 303, 21148.000000
4, 302, 20666.000000
4, 301, 18836.000000
4, 299, 16391.000000
4, 299, 16948.000000
4, 298, 16477.000000
4, 297, 15763.000000
4, 296, 18942.000000
4, 296, 20983.000000
4, 294, 22785.000000
4, 294, 22862.000000
4, 293, 20016.000000
4, 293, 19571.000000
4, 292, 22900.000000
4, 292, 22902.000000
4, 292, 23211.000000
4, 292, 19755.000000
4, 291, 20934.000000
4, 290, 22044.000000
4, 290, 23581.000000
4, 290, 16882.000000
4, 289, 19787.000000
4, 286, 22436.000000
4, 286, 24153.000000
4, 286, 23705.000000
4, 286, 24071.000000
4, 283, 21455.000000
4, 282, 21661.000000
4, 281, 21630.000000
4, 281, 24299.000000
4, 280, 20160.000000
4, 280, 21120.000000
4, 279, 18364.000000
4, 279, 19392.000000
4, 278, 17483.000000
4, 278, 16784.000000
4, 278, 21850.000000
4, 275, 22715.000000
4, 274, 19231.000000
4, 274, 21989.000000
4, 274, 22831.000000
4, 274, 22193.000000
4, 273, 23874.000000
4, 272, 20465.000000
4, 271, 19115.000000
4, 271, 23371.000000
4, 271, 23224.000000
4, 270, 22984.000000
4, 270, 23887.000000
4, 270, 20590.000000
4, 270, 20385.000000
4, 270, 23335.000000
4, 269, 18814.000000
4, 268, 22472.000000
4, 268, 17918.000000
4, 268, 23305.000000
4, 268, 23200.000000
4, 267, 24803.000000
4, 267, 22740.000000
4, 267, 21487.000000
4, 266, 20214.000000
4, 266, 21207.000000
4, 266, 23567.000000
4, 266, 23279.000000
4, 266, 23720.000000
4, 266, 23721.000000
4, 266, 23473.000000
4, 265, 23714.000000
4, 265, 23930.000000
4, 265, 24545.000000
4, 265, 24363.000000
4, 265, 22212.000000
4, 265, 22152.000000
4, 265, 23940.000000
4, 265, 21633.000000
4, 264, 21662.000000
4, 264, 23414.000000
4, 263, 23440.000000
4, 262, 24298.000000
4, 262, 21785.000000
4, 262, 23610.000000
4, 262, 23422.000000
4, 262, 21215.000000
4, 261, 23499.000000
4, 261, 19276.000000
4, 261, 21073.000000
4, 261, 18135.000000
4, 261, 22529.000000
4, 261, 17117.000000
4, 261, 16238.000000
4, 260, 22422.000000
4, 259, 16030.000000
4, 258, 22345.000000
4, 258, 15999.000000
4, 258, 14626.000000
4, 257, 21891.000000
4, 257, 21138.000000
4, 254, 22137.000000
4, 254, 22253.000000
4, 254, 21623.000000
4, 254, 23548.000000
4, 254, 22020.000000
4, 254, 23496.000000
4, 254, 20744.000000
4, 253, 18983.000000
4, 253, 18766.000000
4, 253, 18250.000000
4, 252, 17275.000000
4, 252, 16852.000000
4, 252, 21254.000000
4, 251, 20846.000000
4, 251, 16171.000000
4, 251, 22499.000000
4, 251, 22489.000000
4, 251, 22148.000000
4, 251, 23963.000000
4, 251, 23989.000000
4, 250, 22083.000000
4, 250, 21760.000000
4, 250, 23372.000000
4, 250, 19335.000000
4, 248, 20050.000000
4, 248, 22406.000000
4, 248, 18833.000000
4, 248, 17383.000000
4, 247, 16998.000000
4, 247, 21256.000000
4, 246, 22423.000000
4, 245, 22268.000000
4, 245, 23480.000000
4, 245, 21886.000000
4, 245, 23273.000000
4, 245, 23293.000000
4, 245, 23078.000000
4, 245, 23669.000000
4, 245, 23816.000000
4, 244, 21743.000000
4, 244, 21413.000000
4, 244, 23087.000000
4, 244, 23083.000000
4, 244, 23058.000000
4, 244, 23414.000000
4, 244, 23814.000000
4, 244, 23587.000000
4, 244, 23741.000000
4, 244, 23146.000000
4, 244, 23573.000000
4, 244, 23706.000000
4, 243, 23670.000000
4, 243, 21913.000000
4, 243, 21498.000000
4, 243, 20185.000000
4, 243, 22907.000000
4, 243, 22921.000000
4, 243, 21794.000000
4, 242, 23251.000000
4, 242, 23030.000000
4, 242, 23178.000000
4, 242, 23448.000000
4, 241, 23081.000000
4, 241, 21366.000000
4, 241, 20285.000000
4, 241, 19343.000000
4, 241, 17244.000000
4, 241, 17069.000000
4, 240, 21168.000000
4, 240, 20723.000000
4, 240, 16470.000000
4, 240, 18676.000000
4, 239, 20840.000000
4, 238, 19262.000000
4, 238, 18547.000000
4, 237, 17294.000000
4, 237, 21623.000000
4, 237, 16543.000000
4, 237, 17806.000000
4, 237, 22081.000000
4, 237, 16413.000000
4, 237, 22125.000000
4, 237, 21762.000000
4, 237, 21632.000000
4, 237, 23380.000000
4, 237, 23445.000000
4, 237, 21506.000000
4, 237, 22991.000000
4, 237, 23056.000000
4, 237, 19145.000000
4, 237, 22627.000000
4, 237, 22472.000000
4, 237, 22788.000000
4, 237, 21357.000000
4, 236, 21408.000000
4, 236, 22837.000000
4, 236, 22947.000000
4, 236, 23071.000000
4, 235, 21121.000000
4, 235, 19585.000000
4, 235, 18473.000000
4, 234, 17701.000000
4, 234, 21496.000000
4, 234, 16794.000000
4, 234, 16274.000000
4, 234, 21759.000000
4, 234, 15921.000000
4, 234, 15217.000000
4, 234, 21729.000000
4, 233, 20986.000000
4, 232, 22602.000000
4, 232, 19040.000000
4, 232, 18217.000000
4, 232, 17218.000000
4, 232, 21819.000000
4, 232, 21692.000000
4, 232, 21273.000000
4, 232, 19662.000000
4, 232, 21249.000000
4, 232, 18416.000000
4, 232, 22336.000000
4, 231, 22110.000000
4, 231, 19410.000000
4, 231, 19618.000000
4, 231, 17440.000000
4, 231, 21944.000000
4, 231, 21734.000000
4, 231, 19952.000000
4, 231, 19513.000000
4, 231, 17408.000000
4, 231, 18028.000000
4, 231, 16290.000000
4, 231, 21830.000000
4, 231, 20759.000000
4, 231, 21130.000000
4, 231, 22176.000000
4, 231, 17598.000000
4, 231, 22352.000000
4, 231, 22388.000000
4, 231, 21710.000000
4, 231, 23083.000000
4, 231, 23010.000000
4, 231, 23116.000000
4, 231, 23110.000000
4, 231, 23004.000000
4, 230, 21819.000000
4, 230, 20163.000000
4, 230, 22545.000000
4, 230, 19088.000000
4, 230, 17346.000000
4, 230, 16850.000000
4, 230, 21653.000000
4, 230, 21081.000000
4, 230, 22007.000000
4, 230, 22468.000000
4, 229, 22205.000000
4, 229, 22673.000000
4, 229, 22952.000000
4, 229, 22797.000000
4, 229, 21285.000000
4, 229, 22565.000000
4, 229, 20011.000000
4, 229, 18338.000000
4, 229, 16904.000000
4, 229, 22020.000000
4, 229, 21498.000000
4, 228, 19620.000000
4, 227, 21451.000000
4, 227, 21032.000000
4, 227, 22531.000000
4, 227, 20859.000000
4, 227, 20352.000000
4, 227, 19075.000000
4, 227, 18422.000000
4, 227, 17445.000000
4, 227, 16825.000000
4, 227, 16277.000000
4, 227, 15603.000000
4, 227, 15567.000000
4, 227, 15071.000000
4, 227, 14975.000000
4, 227, 17434.000000
4, 227, 19885.000000
4, 227, 21635.000000
4, 226, 21199.000000
4, 226, 21099.000000
4, 225, 22656.000000
4, 225, 19965.000000
4, 225, 20017.000000
4, 225, 18286.000000
4, 225, 17877.000000
4, 225, 21561.000000
4, 225, 22309.000000
4, 224, 17369.000000
4, 224, 17105.000000
4, 224, 21717.000000
4, 224, 20967.000000
4, 224, 21833.000000
4, 224, 21939.000000
4, 224, 21986.000000
4, 224, 21630.000000
4, 224, 22695.000000
4, 224, 22901.000000
4, 223, 21842.000000
4, 223, 22812.000000
4, 223, 20181.000000
4, 222, 22173.000000
4, 222, 17866.000000
4, 221, 17166.000000
4, 221, 15925.000000
4, 221, 15880.000000
4, 220, 21570.000000
4, 220, 21046.000000
4, 220, 21352.000000
4, 220, 22693.000000
4, 220, 19628.000000
4, 220, 20522.000000
4, 220, 22129.000000
4, 220, 21835.000000
4, 220, 22527.000000
4, 220, 20888.000000
4, 220, 19799.000000
4, 220, 22106.000000
4, 220, 20910.000000
4, 220, 21739.000000
4, 220, 18147.000000
4, 220, 17180.000000
4, 220, 16584.000000
4, 220, 15842.000000
4, 220, 17447.000000
4, 220, 20528.000000
4, 220, 20081.000000
4, 220, 19367.000000
4, 219, 21701.000000
4, 219, 21338.000000
4, 219, 22094.000000
4, 219, 22921.000000
4, 219, 21198.000000
4, 219, 20635.000000
4, 219, 19225.000000
4, 219, 18327.000000
4, 219, 17484.000000
4, 218, 21965.000000
4, 218, 16469.000000
4, 218, 15388.000000
4, 218, 15664.000000
4, 218, 20244.000000
4, 218, 20307.000000
4, 217, 20337.000000
4, 217, 18885.000000
4, 217, 19295.000000
4, 217, 20121.000000
4, 217, 22057.000000
4, 217, 22059.000000
4, 217, 21961.000000
4, 217, 22294.000000
4, 217, 21747.000000
4, 216, 22665.000000
4, 216, 20467.000000
4, 216, 19776.000000
4, 216, 22099.000000
4, 216, 22165.000000
4, 216, 22051.000000
4, 216, 21076.000000
4, 216, 22345.000000
4, 216, 20621.000000
4, 216, 22319.000000
4, 216, 22110.000000
4, 986, 78655.000000
4, 964, 67665.000000
4, 950, 62708.000000
4, 932, 54347.000000
4, 916, 49125.000000
4, 898, 45423.000000
4, 879, 42190.000000
4, 867, 39119.000000
4, 854, 38202.000000
4, 827, 35814.000000
4, 816, 33271.000000
4, 802, 31850.000000
4, 792, 31007.000000
4, 779, 30734.000000
4, 762, 29856.000000
4, 752, 29450.000000
4, 745, 28499.000000
4, 732, 28487.000000
4, 716, 27505.000000
4, 710, 26890.000000
4, 700, 26915.000000
4, 689, 25729.000000
4, 683, 25344.000000
4, 677, 25642.000000
4, 669, 25162.000000
4, 663, 24712.000000
4, 656, 24709.000000
4, 648, 23709.000000
4, 639, 24783.000000
4, 633, 24297.000000
4, 626, 23814.000000
4, 625, 23189.000000
4, 621, 27756.000000
4, 617, 23618.000000
4, 613, 28300.000000
4, 610, 24310.000000
4, 603, 29621.000000
4, 599, 23907.000000
4, 594, 28854.000000
4, 589, 24172.000000
4, 586, 25040.000000
4, 578, 22212.000000
4, 572, 21646.000000
4, 566, 21751.000000
4, 564, 21238.000000
4, 558, 20784.000000
4, 554, 19991.000000
4, 549, 23474.000000
4, 545, 20795.000000
4, 544, 20029.000000
4, 542, 20714.000000
4, 538, 20144.000000
4, 537, 20128.000000
4, 534, 19667.000000
4, 533, 19743.000000
4, 533, 19174.000000
4, 529, 25317.000000
4, 527, 26586.000000
4, 523, 20072.000000
4, 520, 20069.000000
4, 520, 19243.000000
4, 517, 19182.000000
4, 515, 18878.000000
4, 511, 18890.000000
4, 506, 22925.000000
4, 505, 24630.000000
4, 502, 21404.000000
4, 500, 22168.000000
4, 498, 20540.000000
4, 496, 19727.000000
4, 493, 19548.000000
4, 492, 28766.000000
4, 489, 21271.000000
4, 488, 27739.000000
4, 485, 25469.000000
4, 481, 21318.000000
4, 480, 21061.000000
4, 477, 20657.000000
4, 473, 19031.000000
4, 472, 19211.000000
4, 471, 17823.000000
4, 469, 17605.000000
4, 465, 16859.000000
4, 465, 25541.000000
4, 462, 19110.000000
4, 459, 22073.000000
4, 458, 26746.000000
4, 455, 27242.000000
4, 453, 24494.000000
4, 452, 20960.000000
4, 451, 22061.000000
4, 451, 19795.000000
4, 448, 20269.000000
4, 446, 18686.000000
4, 445, 18185.000000
4, 441, 17305.000000
4, 438, 17267.000000
4, 438, 23123.000000
4, 437, 24006.000000
4, 436, 18667.000000
4, 434, 19378.000000
4, 433, 25388.000000
4, 429, 23301.000000
4, 428, 19675.000000
4, 427, 20171.000000
4, 426, 25907.000000
4, 424, 23591.000000
4, 422, 17302.000000
4, 420, 19092.000000
4, 420, 26091.000000
4, 420, 19687.000000
4, 419, 19278.000000
4, 419, 20872.000000
4, 419, 27116.000000
4, 418, 28418.000000
4, 416, 22607.000000
4, 415, 24400.000000
4, 414, 20764.000000
4, 413, 25850.000000
4, 413, 21022.000000
4, 411, 26773.000000
4, 410, 24504.000000
4, 409, 28102.000000
4, 409, 26425.000000
4, 406, 25060.000000
4, 404, 23904.000000
4, 403, 21561.000000
4, 402, 20189.000000
4, 401, 19919.000000
4, 401, 18413.000000
4, 399, 18298.000000
4, 398, 19713.000000
4, 396, 17410.000000
4, 394, 16757.000000
4, 394, 16245.000000
4, 393, 15979.000000
4, 393, 15556.000000
4, 393, 14954.000000
4, 392, 15000.000000
4, 390, 14889.000000
4, 390, 15849.000000
4, 389, 19830.000000
4, 387, 20516.000000
4, 387, 15793.000000
4, 385, 17350.000000
4, 383, 20345.000000
4, 383, 15154.000000
4, 383, 16834.000000
4, 383, 15694.000000
4, 382, 16259.000000
4, 381, 24036.000000
4, 381, 21104.000000
4, 380, 21499.000000
4, 378, 16672.000000
4, 378, 15886.000000
4, 376, 15657.000000
4, 375, 15033.000000
4, 373, 14801.000000
4, 372, 15048.000000
4, 372, 20690.000000
4, 372, 15098.000000
4, 372, 14417.000000
4, 371, 14700.000000
4, 371, 15617.000000
4, 371, 20060.000000
4, 368, 21298.000000
4, 368, 24876.000000
4, 366, 23585.000000
4, 365, 17707.000000
4, 365, 19173.000000
4, 363, 17054.000000
4, 362, 16636.000000
4, 362, 16091.000000
4, 362, 15659.000000
4, 362, 15053.000000
4, 362, 14905.000000
4, 359, 14815.000000
4, 359, 21583.000000
4, 358, 18389.000000
4, 357, 23325.000000
4, 356, 26715.000000
4, 354, 24167.000000
4, 354, 20806.000000
4, 354, 19947.000000
4, 354, 25354.000000
4, 354, 23923.000000
4, 353, 24966.000000
4, 353, 25308.000000
4, 352, 25271.000000
4, 352, 21757.000000
4, 352, 25558.000000
4, 352, 20781.000000
4, 350, 19298.000000
4, 350, 19250.000000
4, 349, 24523.000000
4, 349, 24590.000000
4, 349, 24712.000000
4, 347, 25526.000000
4, 347, 24746.000000
4, 347, 28036.000000
4, 345, 26332.000000
4, 345, 24938.000000
4, 344, 22595.000000
4, 344, 25968.000000
4, 343, 21333.000000
4, 341, 19195.000000
4, 341, 19305.000000
4, 339, 18375.000000
4, 339, 24836.000000
4, 338, 22725.000000
4, 338, 24843.000000
4, 338, 19630.000000
4, 338, 19143.000000
4, 337, 24529.000000
4, 337, 25080.000000
4, 337, 24838.000000
4, 337, 24909.000000
4, 336, 27396.000000
4, 335, 26503.000000
4, 334, 27001.000000
4, 333, 25251.000000
4, 333, 23228.000000
4, 333, 22833.000000
4, 332, 22872.000000
4, 331, 25979.000000
4, 330, 21520.000000
4, 329, 20767.000000
4, 327, 24590.000000
4, 327, 24729.000000
4, 327, 24437.000000
4, 327, 24422.000000
4, 327, 26744.000000
4, 327, 26503.000000
4, 327, 27239.000000
4, 327, 26909.000000
4, 326, 24533.000000
4, 326, 23661.000000
4, 325, 22598.000000
4, 325, 25342.000000
4, 325, 20825.000000
4, 324, 22080.000000
4, 324, 19125.000000
4, 324, 23800.000000
4, 324, 23792.000000
4, 324, 25203.000000
4, 323, 22454.000000
4, 323, 25355.000000
4, 322, 25280.000000
4, 322, 25990.000000
4, 322, 24692.000000
4, 321, 22118.000000
4, 321, 21035.000000
4, 321, 20422.000000
4, 321, 24743.000000
4, 321, 24438.000000
4, 320, 24609.000000
4, 320, 26754.000000
4, 319, 27377.000000
4, 319, 25009.000000
4, 319, 26155.000000
4, 318, 22554.000000
4, 318, 25308.000000
4, 317, 21226.000000
4, 316, 20280.000000
4, 316, 19336.000000
4, 315, 18634.000000
4, 314, 23018.000000
4, 314, 24466.000000
4, 314, 18413.000000
4, 314, 24636.000000
4, 313, 24333.000000
4, 313, 24392.000000
4, 313, 23411.000000
4, 313, 21422.000000
4, 313, 21558.000000
4, 313, 19336.000000
4, 313, 19524.000000
4, 313, 23954.000000
4, 313, 24291.000000
4, 312, 21208.000000
4, 312, 22511.000000
4, 312, 21867.000000
4, 312, 25158.000000
4, 312, 21379.000000
4, 311, 19319.000000
4, 310, 20607.000000
4, 310, 18533.000000
4, 310, 18166.000000
4, 310, 22541.000000
4, 310, 23997.000000
4, 310, 18632.000000
4, 308, 17128.000000
4, 308, 17023.000000
4, 307, 15905.000000
4, 307, 16135.000000
4, 307, 15564.000000
4, 307, 15284.000000
4, 305, 23030.000000
4, 305, 23243.000000
4, 304, 14633.000000
4, 304, 22619.000000
4, 304, 21721.000000
4, 304, 26039.000000
4, 304, 23395.000000
4, 304, 23301.000000
4, 304, 24971.000000
4, 303, 21635.000000
4, 303, 20694.000000
4, 303, 24520.000000
4, 303, 24601.000000
4, 303, 24574.000000
4, 302, 21396.000000
4, 302, 24119.000000
4, 302, 25090.000000
4, 302, 25192.000000
4, 302, 25549.000000
4, 302, 25338.000000
4, 301, 24316.000000
4, 301, 20489.000000
4, 301, 19936.000000
4, 301, 18958.000000
4, 301, 18021.000000
4, 301, 17836.000000
4, 300, 16874.000000
4, 300, 23611.000000
4, 299, 21481.000000
4, 299, 19230.000000
4, 299, 23623.000000
4, 298, 23030.000000
4, 298, 23583.000000
4, 298, 23911.000000
4, 298, 23237.000000
4, 297, 21670.000000
4, 296, 21041.000000
4, 296, 22248.000000
4, 296, 24315.000000
4, 296, 24838.000000
4, 295, 20348.000000
4, 294, 19092.000000
4, 294, 20509.000000
4, 294, 18673.000000
4, 294, 17891.000000
4, 294, 23030.000000
4, 294, 22566.000000
4, 294, 24462.000000
4, 293, 21633.000000
4, 293, 19781.000000
4, 292, 19827.000000
4, 292, 23513.000000
4, 292, 18913.000000
4, 292, 23719.000000
4, 292, 22816.000000
4, 292, 20925.000000
4, 292, 19362.000000
4, 292, 20468.000000
4, 292, 24038.000000
4, 292, 19159.000000
4, 292, 21375.000000
4, 292, 17299.000000
4, 292, 23140.000000
4, 292, 16821.000000
4, 291, 20651.000000
4, 291, 23001.000000
4, 290, 23061.000000
4, 290, 19935.000000
4, 289, 23268.000000
4, 289, 24436.000000
4, 289, 22759.000000
4, 289, 18854.000000
4, 289, 22719.000000
4, 289, 23334.000000
4, 289, 23473.000000
4, 289, 19137.000000
4, 289, 23954.000000
4, 289, 20383.000000
4, 288, 21035.000000
4, 288, 23872.000000
4, 288, 18313.000000
4, 288, 23360.000000
4, 288, 23755.000000
4, 287, 23287.000000
4, 287, 24864.000000
4, 287, 23988.000000
4, 287, 25274.000000
4, 287, 24309.000000
4, 287, 24910.000000
4, 285, 25107.000000
4, 285, 23350.000000
4, 285, 22161.000000
4, 285, 23964.000000
4, 285, 20119.000000
4, 285, 18967.000000
4, 285, 17846.000000
4, 285, 17255.000000
4, 285, 23235.000000
4, 285, 17069.000000
4, 285, 15665.000000
4, 285, 22730.000000
4, 284, 22541.000000
4, 284, 22058.000000
4, 284, 24718.000000
4, 284, 21304.000000
4, 284, 22280.000000
4, 284, 19603.000000
4, 284, 20429.000000
4, 283, 18570.000000
4, 282, 23720.000000
4, 281, 17544.000000
4, 281, 16318.000000
4, 280, 16038.000000
4, 280, 15557.000000
4, 280, 14887.000000
4, 280, 14906.000000
4, 280, 14516.000000
4, 280, 14390.000000
4, 279, 14144.000000
4, 279, 20528.000000
4, 279, 20162.000000
4, 279, 20882.000000
4, 278, 20339.000000
4, 278, 23035.000000
4, 278, 18954.000000
4, 278, 17903.000000
4, 278, 22374.000000
4, 278, 23504.000000
4, 278, 22264.000000
4, 278, 23696.000000
4, 278, 21340.000000
4, 278, 20200.000000
4, 278, 23247.000000
4, 278, 23448.000000
4, 278, 23021.000000
4, 277, 25262.000000
4, 276, 24973.000000
4, 276, 24738.000000
4, 276, 23274.000000
4, 276, 24535.000000
4, 275, 24542.000000
4, 275, 24326.000000
4, 275, 22565.000000
4, 275, 22927.000000
4, 275, 20012.000000
4, 275, 18490.000000
4, 275, 18658.000000
4, 275, 17405.000000
4, 275, 17407.000000
4, 275, 22025.000000
4, 275, 16581.000000
4, 275, 19748.000000
4, 275, 16112.000000
4, 275, 22739.000000
4, 275, 21502.000000
4, 275, 22004.000000
4, 275, 23630.000000
4, 275, 18241.000000
4, 275, 16711.000000
4, 275, 18762.000000
4, 275, 16032.000000
4, 275, 14887.000000
4, 275, 14987.000000
4, 275, 14425.000000
4, 275, 13879.000000
4, 275, 13385.000000
4, 275, 17791.000000
4, 275, 15166.000000
4, 275, 14161.000000
4, 275, 14767.000000
4, 275, 13758.000000
4, 275, 13497.000000
4, 275, 13154.000000
4, 274, 12931.000000
4, 274, 19089.000000
4, 274, 19814.000000
4, 274, 13352.000000
4, 274, 16295.000000
4, 274, 18718.000000
4, 274, 15601.000000
4, 274, 13434.000000
4, 274, 14261.000000
4, 274, 13539.000000
4, 274, 12367.000000
4, 274, 12030.000000
4, 274, 18063.000000
4, 274, 13116.000000
4, 274, 15592.000000
4, 274, 14663.000000
4, 274, 18053.000000
4, 273, 17576.000000
4, 273, 15731.000000
4, 273, 15256.000000
4, 983, 59357.000000
4, 971, 52951.000000
4, 957, 49859.000000
4, 946, 46021.000000
4, 938, 44798.000000
4, 930, 42730.000000
4, 921, 40647.000000
4, 912, 38081.000000
4, 900, 37317.000000
4, 895, 37636.000000
4, 885, 36256.000000
4, 879, 36000.000000
4, 876, 36192.000000
4, 870, 36053.000000
4, 865, 35214.000000
4, 858, 34665.000000
4, 851, 34536.000000
4, 846, 34287.000000
4, 841, 34656.000000
4, 837, 34326.000000
4, 830, 34903.000000
4, 827, 33186.000000
4, 824, 33321.000000
4, 820, 32496.000000
4, 814, 32144.000000
4, 806, 32085.000000
4, 801, 31595.000000
4, 800, 31424.000000
4, 796, 32018.000000
4, 794, 30965.000000
4, 792, 30835.000000
4, 791, 30944.000000
4, 785, 31222.000000
4, 783, 30565.000000
4, 782, 32097.000000
4, 771, 30084.000000
4, 766, 29814.000000
4, 763, 29869.000000
4, 761, 29617.000000
4, 760, 29534.000000
4, 757, 30477.000000
4, 756, 29764.000000
4, 753, 29751.000000
